"Staff","Customer.Full.Name","Location.Name","Device.Name","Quantity","Product","Category","Date.Time","Discount.Value","Discount.Reason","NET.Sales","Tax.Code","Tax","TOTAL.Sales","Cost.Price","Margin","Tender","Nominal","A.C.Ref","Notes","Customer.ID","ProductId"
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Fresh vegetables (any) (Take)","Fruit & Vegetables (Fresh)","26/03/2024 17:22:27",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517612
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Muller Rice (Take)","Other","26/03/2024 17:05:11",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 17:05:11",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 16:57:50",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 16:57:50",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Other","26/03/2024 16:42:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 16:42:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Beetroot (Take)","Other","26/03/2024 16:40:55",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 16:40:55",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Beetroot & Parsnip (Take)","Fruit & Vegetables (Fresh)","26/03/2024 16:39:57",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517541
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Potato (Take)","Other","26/03/2024 16:35:44",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Undergraduate student","Other","26/03/2024 16:35:44",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517521
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Beetroot (Take)","Other","26/03/2024 16:35:44",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 16:32:39",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 16:32:39",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 16:05:02",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 15:50:47",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Potato (Take)","Other","26/03/2024 15:50:47",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 15:46:22",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 15:46:22",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Potato (Take)","Other","26/03/2024 15:46:22",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Carrots (Take)","Other","26/03/2024 15:46:22",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 15:26:49",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Potato (Take)","Other","26/03/2024 15:26:49",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Potato (Take)","Other","26/03/2024 15:26:36",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 15:26:36",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 14:51:58",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh vegetables (any) (Take)","Fruit & Vegetables (Fresh)","26/03/2024 14:51:58",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517612
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Muller Rice (Take)","Other","26/03/2024 14:32:25",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","8.0000","Potato (Take)","Other","26/03/2024 14:32:14",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Muller Rice (Take)","Other","26/03/2024 14:32:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","2) Staff member","Other","26/03/2024 14:30:41",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Beetroot (Take)","Other","26/03/2024 14:29:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 14:22:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Green vegetables & Celery (Take)","Fruit & Vegetables (Fresh)","26/03/2024 14:22:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517625
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 14:22:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000g","Green vegetables & Celery (Donate)","Fruit & Vegetables (Fresh)","26/03/2024 14:22:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517624
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Rice pudding (Take)","Dessert, Confectionery, biscuit & snacks","26/03/2024 14:22:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517689
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Rice pudding (Take)","Dessert, Confectionery, biscuit & snacks","26/03/2024 14:22:00",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517689
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","4) SFH","Other","26/03/2024 14:16:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20527896
"Individuals"," ","Harper Adams University Main Store","Till1","13.0000","Muller Rice (Take)","Other","26/03/2024 14:16:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","10.0000","Beetroot (Take)","Other","26/03/2024 14:15:36",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Potato (Take)","Other","26/03/2024 14:15:12",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","26/03/2024 14:14:47",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Beetroot (Take)","Other","26/03/2024 14:14:27",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Muller Rice (Take)","Other","26/03/2024 14:14:27",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 14:14:27",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","10.0000","Potato (Take)","Other","26/03/2024 14:14:27",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Carrots (Take)","Other","26/03/2024 14:09:40",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Yeast (Take)","Other","26/03/2024 14:09:40",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517728
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Other","26/03/2024 14:09:40",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Potato (Take)","Other","26/03/2024 14:09:40",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Muller Rice (Take)","Other","26/03/2024 14:08:25",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Tofu & other plant-based food (Take)","Plant based products","26/03/2024 14:08:25",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517720
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","26/03/2024 14:08:25",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 14:03:13",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Bakery, Bread & Baking ingredient","26/03/2024 14:03:13",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517693
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","26/03/2024 14:03:13",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 14:03:13",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Beetroot (Take)","Other","26/03/2024 13:59:15",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Muller Rice (Take)","Other","26/03/2024 13:59:15",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Carrots (Take)","Other","26/03/2024 13:59:15",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Potato (Take)","Other","26/03/2024 13:59:15",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Beetroot & Parsnip (Take)","Fruit & Vegetables (Fresh)","26/03/2024 13:58:47",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517541
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","26/03/2024 13:58:47",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Undergraduate student","Other","26/03/2024 13:58:47",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517521
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Bread (Take)","Bakery, Bread & Baking ingredient","26/03/2024 13:57:06",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Carrots (Take)","Other","26/03/2024 13:29:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 13:29:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Other","26/03/2024 13:29:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 13:29:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:26:30",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Other","26/03/2024 13:26:30",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:25:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Carrots (Take)","Other","26/03/2024 13:25:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Beetroot (Take)","Other","26/03/2024 13:25:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Muller Rice (Take)","Other","26/03/2024 13:25:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Other","26/03/2024 13:25:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Potato (Take)","Other","26/03/2024 13:25:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Muller Rice (Take)","Other","26/03/2024 13:25:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Muller Rice (Take)","Other","26/03/2024 13:25:38",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 13:19:13",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Muller Rice (Take)","Other","26/03/2024 13:19:13",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 13:16:18",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","26/03/2024 13:15:59",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Muller Rice (Take)","Other","26/03/2024 13:15:59",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:15:59",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Beetroot (Take)","Other","26/03/2024 13:15:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Potato (Take)","Other","26/03/2024 13:15:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:15:35",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Potato (Take)","Other","26/03/2024 13:14:34",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:14:34",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:12:57",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","18.0000","Rice pudding (Take)","Dessert, Confectionery, biscuit & snacks","26/03/2024 13:12:57",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517689
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Beetroot (Take)","Other","26/03/2024 13:11:46",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:11:46",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Potato (Take)","Other","26/03/2024 13:11:46",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","26/03/2024 13:11:46",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","8.0000","Muller Rice (Take)","Other","26/03/2024 13:11:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Sandwich Thins (Take)","Other","26/03/2024 13:11:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Carrots (Take)","Other","26/03/2024 13:11:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","8.0000","Potato (Take)","Other","26/03/2024 13:11:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:11:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","9.0000","Fresh vegetables (any) (Take)","Fruit & Vegetables (Fresh)","26/03/2024 13:10:40",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517612
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:10:40",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:08:47",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:08:47",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","26/03/2024 13:08:09",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","26/03/2024 13:08:09",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Bread (Take)","Bakery, Bread & Baking ingredient","26/03/2024 13:07:14",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Muller Rice (Take)","Other","26/03/2024 13:06:18",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:02:16",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 13:02:16",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Carrots (Take)","Other","26/03/2024 13:01:57",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 13:01:57",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 13:01:57",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","20000.0000g","Beetroot & Parsnip (Donate)","Fruit & Vegetables (Fresh)","26/03/2024 13:01:02",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517540
"Individuals"," ","Harper Adams University Main Store","Till1","71400.0000g","Yogurt or Yogurt drink (Donate)","Dairy & Dairy alternatives","26/03/2024 13:01:02",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517729
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 12:54:30",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 12:54:30",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 12:45:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Carrots (Take)","Other","26/03/2024 12:45:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Muller Rice (Take)","Other","26/03/2024 12:45:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Beetroot & Parsnip (Take)","Fruit & Vegetables (Fresh)","26/03/2024 12:44:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517541
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 12:44:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Fresh vegetables (any) (Take)","Fruit & Vegetables (Fresh)","26/03/2024 12:44:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517612
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Beetroot & Parsnip (Take)","Fruit & Vegetables (Fresh)","26/03/2024 12:43:11",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517541
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 12:43:11",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 12:42:39",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 12:42:39",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Rice pudding (Take)","Dessert, Confectionery, biscuit & snacks","26/03/2024 12:42:39",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517689
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000g","Beetroot & Parsnip (Donate)","Fruit & Vegetables (Fresh)","26/03/2024 12:42:17",0," ",0," ",0,0,0,0,"Returning user"," "," ","MAN WT"," ",20517540
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Fresh vegetables (any) (Take)","Fruit & Vegetables (Fresh)","26/03/2024 12:41:51",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517612
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Rice pudding (Take)","Dessert, Confectionery, biscuit & snacks","26/03/2024 12:41:25",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517689
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","26/03/2024 12:40:51",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Fresh vegetables (any) (Take)","Fruit & Vegetables (Fresh)","26/03/2024 12:40:51",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517612
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 12:35:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Bread (Take)","Bakery, Bread & Baking ingredient","26/03/2024 12:35:08",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517548
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 12:34:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Beetroot (Take)","Other","26/03/2024 12:32:41",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Potato (Take)","Other","26/03/2024 12:32:41",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 12:32:41",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Muller Rice (Take)","Other","26/03/2024 12:32:41",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 12:32:08",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Muller Rice (Take)","Other","26/03/2024 12:32:08",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Sandwich Thins (Take)","Other","26/03/2024 12:32:08",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Beetroot (Take)","Other","26/03/2024 12:32:08",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
